time,raw_bytes,CHECKSUM_TRANSM_DYN_ACC2,CHECKSUM_TRANSM_DYN_ACC2_recalculated,CHECKSUM_TRANSM_DYN_ACC2_ok,all_checksums_ok,REQ_HAPTIC_COLL_ALERT_ARC,REQ_AUDIO_COLL_ALERT_ARC,REQ_VISUAL_COLL_ALERT_ARC,BLIND_SENSOR,REQUEST_TAKEOVER,TARGET_DETECTED,INTER_VEHICLE_DISTANCE,AEB_ENABLED,AUTO_BRAKING_IN_PROGRESS,ARC_STATUS,DISPLAY_INTERVEHICLE_TIME,DRIVE_AWAY_REQUEST,AUTO_BRAKING_STATUS,MDD_DECEL_CONTROL_REQ,PROCESS_COUNTER_4B_ACC2,TARGET_POSITION
231.481,01 12 CC 00 54 C4 D2 40,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,13,POS3
231.5,01 12 8C 00 54 C4 E5 40,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.5,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,14,POS3
231.52,01 12 8C 00 54 C4 F4 40,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.5,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,15,POS3
231.54,01 12 4C 00 54 C4 07 40,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,0,POS3
231.56,01 12 4C 00 54 C4 16 40,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,1,POS3
231.58,01 12 4C 00 54 C4 25 40,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,2,POS3
231.6,01 12 4C 00 54 C4 34 40,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,3,POS3
231.62,01 12 0C 00 54 C4 47 40,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,4,POS3
231.641,01 12 0C 00 54 C4 56 40,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,5,POS3
231.66,01 12 0C 00 54 C4 65 40,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,6,POS3
231.68,01 12 0C 00 54 C4 74 40,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,7,POS3
231.7,01 11 CC 00 54 C4 88 40,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,8,POS3
231.72,01 11 CC 00 54 C4 97 40,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,9,POS3
231.74,01 11 CC 00 54 C4 A6 40,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,10,POS3
231.76,01 11 CC 00 54 C4 B5 40,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,11,POS3
231.781,01 11 8C 00 54 C4 C8 40,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.5,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,12,POS3
231.8,01 11 8C 00 54 C4 D7 40,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.5,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,13,POS3
231.82,01 11 8C 00 54 C4 E6 40,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.5,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,14,POS3
231.84,01 11 8C 00 54 C4 F5 40,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.5,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,15,POS3
231.86,01 11 4C 00 54 C4 08 40,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,0,POS3
231.881,01 11 4C 00 54 C4 17 40,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,1,POS3
231.9,01 11 4C 00 54 C4 26 40,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,2,POS3
231.921,01 11 4C 00 54 C4 35 40,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,3,POS3
231.94,01 11 0C 00 54 C4 48 40,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,4,POS3
231.96,01 11 0C 00 54 C4 57 40,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,5,POS3
231.98,01 11 0C 00 54 C4 66 40,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,6,POS3
232.001,01 11 0C 00 54 C4 75 40,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,17.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,7,POS3
232.02,01 10 CC 00 54 C4 89 40,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,8,POS3
232.04,01 10 CC 00 54 C4 98 40,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,9,POS3
232.06,01 10 CC 00 54 C4 A7 40,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,10,POS3
232.081,01 10 CC 00 54 C4 B6 40,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,11,POS3
232.101,01 10 8C 00 54 C4 C9 40,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.5,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,12,POS3
232.12,01 10 8C 00 54 C4 D8 40,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.5,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,13,POS3
232.14,01 10 8C 00 54 C4 E7 40,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.5,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,14,POS3
232.16,01 10 8C 00 54 C4 F6 40,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.5,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,15,POS3
232.181,01 10 4C 00 54 C4 09 40,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,0,POS3
232.2,01 10 4C 00 54 C4 18 40,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,1,POS3
232.22,01 10 4C 00 54 C4 27 40,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,2,POS3
232.241,01 10 4C 00 54 C4 36 40,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,3,POS3
232.26,01 10 0C 00 54 C4 49 40,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,4,POS3
232.28,01 10 0C 00 54 C4 58 40,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,5,POS3
232.3,01 10 0C 00 54 C4 67 40,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,6,POS3
232.32,01 10 0C 00 54 C4 76 40,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,7,POS3
232.34,01 10 0C 00 54 C4 85 40,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,8,POS3
232.36,01 10 0C 00 54 C4 94 40,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,16.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,9,POS3
232.381,01 0F CC 00 54 C4 A9 40,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,15.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,10,POS3
232.4,01 0F CC 00 54 C4 B8 40,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,15.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,11,POS3
