time,raw_bytes,CHECKSUM,CHECKSUM_recalculated,CHECKSUM_ok,all_checksums_ok,ANGLE,RATE,RATE_SIGN,COUNTER,RATE_ALT
112.26,00 07 00 07 22 00 30,2,8,False,False,0.7000000000000001,0,0,2,0
112.27,00 07 00 07 33 00 30,3,7,False,False,0.7000000000000001,0,0,3,0
112.281,00 07 00 87 C4 00 30,12,14,False,False,0.7000000000000001,0,1,4,0
112.301,00 07 00 07 66 00 30,6,4,False,False,0.7000000000000001,0,0,6,0
112.31,00 07 00 07 77 00 30,7,3,False,False,0.7000000000000001,0,0,7,0
112.32,00 08 00 87 F8 00 30,15,9,False,False,0.8,0,1,8,0
112.331,00 08 00 07 69 00 30,6,0,False,False,0.8,0,0,9,0
112.34,00 08 00 07 5A 00 30,5,15,False,False,0.8,0,0,10,0
112.351,00 08 00 07 4B 00 30,4,14,False,False,0.8,0,0,11,0
112.36,00 08 01 07 2C 01 30,2,11,False,False,0.8,1,0,12,1
112.37,00 08 00 07 2D 00 30,2,12,False,False,0.8,0,0,13,0
112.38,00 08 00 87 9E 00 30,9,3,False,False,0.8,0,1,14,0
112.39,00 08 00 07 0F 00 30,0,10,False,False,0.8,0,0,15,0
112.4,00 08 01 07 E0 01 30,14,7,False,False,0.8,1,0,0,1
112.41,00 09 00 07 F1 00 30,15,7,False,False,0.9,0,0,1,0
112.42,00 09 01 07 D2 01 30,13,4,False,False,0.9,1,0,2,1
112.43,00 09 00 07 D3 00 30,13,5,False,False,0.9,0,0,3,0
112.44,00 09 00 07 A4 00 30,10,4,False,False,0.9,0,0,4,0
112.45,00 09 00 07 B5 00 30,11,3,False,False,0.9,0,0,5,0
112.46,00 09 00 87 06 00 30,0,10,False,False,0.9,0,1,6,0
112.47,00 09 01 07 87 01 30,8,15,False,False,0.9,1,0,7,1
112.48,00 09 00 07 68 00 30,6,0,False,False,0.9,0,0,8,0
112.49,00 09 00 87 F9 00 30,15,7,False,False,0.9,0,1,9,0
112.5,00 09 00 07 4A 00 30,4,14,False,False,0.9,0,0,10,0
112.51,00 09 00 87 DB 00 30,13,5,False,False,0.9,0,1,11,0
112.52,00 0A 01 07 0C 01 30,0,9,False,False,1.0,1,0,12,1
112.53,00 0A 00 07 0D 00 30,0,10,False,False,1.0,0,0,13,0
112.54,00 0A 01 87 AE 01 30,10,15,False,False,1.0,1,1,14,1
112.55,00 0A 00 07 2F 00 30,2,8,False,False,1.0,0,0,15,0
112.56,00 0A 00 07 D0 00 30,13,7,False,False,1.0,0,0,0,0
112.57,00 0A 00 07 C1 00 30,12,6,False,False,1.0,0,0,1,0
112.58,00 0B 01 07 F2 01 30,15,2,False,False,1.1,1,0,2,1
112.59,00 0B 00 87 73 00 30,7,11,False,False,1.1,0,1,3,0
112.601,00 0B 00 87 04 00 30,0,10,False,False,1.1,0,1,4,0
112.61,00 0B 00 87 15 00 30,1,9,False,False,1.1,0,1,5,0
112.62,00 0B 00 07 A6 00 30,10,0,False,False,1.1,0,0,6,0
112.63,00 0B 01 07 A7 01 30,10,13,False,False,1.1,1,0,7,1
112.64,00 0B 00 07 48 00 30,4,14,False,False,1.1,0,0,8,0
112.65,00 0B 00 87 D9 00 30,13,5,False,False,1.1,0,1,9,0
112.66,00 0B 00 07 6A 00 30,6,12,False,False,1.1,0,0,10,0
112.67,00 0C 01 07 1B 01 30,1,8,False,False,1.2000000000000002,1,0,11,1
112.69,00 0C 01 07 7D 01 30,7,6,False,False,1.2000000000000002,1,0,13,1
112.7,00 0D 01 07 5E 01 30,5,4,False,False,1.3,1,0,14,1
112.72,00 0D 01 07 B0 01 30,11,2,False,False,1.3,1,0,0,1
112.73,00 0E 00 07 81 00 30,8,2,False,False,1.4000000000000001,0,0,1,0
112.74,00 0E 01 07 A2 01 30,10,15,False,False,1.4000000000000001,1,0,2,1
112.75,00 0E 01 07 B3 01 30,11,14,False,False,1.4000000000000001,1,0,3,1
112.761,00 0E 00 87 54 00 30,5,7,False,False,1.4000000000000001,0,1,4,0
112.77,00 0E 00 07 C5 00 30,12,14,False,False,1.4000000000000001,0,0,5,0
112.78,00 0E 00 07 F6 00 30,15,13,False,False,1.4000000000000001,0,0,6,0
112.79,00 0E 00 07 E7 00 30,14,12,False,False,1.4000000000000001,0,0,7,0
112.8,00 0F 01 07 18 01 30,1,8,False,False,1.5,1,0,8,1
112.81,00 0F 00 07 19 00 30,1,9,False,False,1.5,0,0,9,0
112.82,00 0F 00 07 2A 00 30,2,8,False,False,1.5,0,0,10,0
112.83,00 0F 00 07 3B 00 30,3,7,False,False,1.5,0,0,11,0
112.841,00 0F 00 07 4C 00 30,4,6,False,False,1.5,0,0,12,0
112.86,00 10 01 07 9E 01 30,9,0,False,False,1.6,1,0,14,1
112.871,00 10 00 07 9F 00 30,9,1,False,False,1.6,0,0,15,0
112.88,00 10 00 07 60 00 30,6,0,False,False,1.6,0,0,0,0
112.89,00 10 00 07 71 00 30,7,15,False,False,1.6,0,0,1,0
112.9,00 10 01 07 52 01 30,5,12,False,False,1.6,1,0,2,1
112.911,00 10 01 07 43 01 30,4,11,False,False,1.6,1,0,3,1
112.92,00 11 00 07 34 00 30,3,11,False,False,1.7000000000000002,0,0,4,0
112.93,00 11 00 87 A5 00 30,10,2,False,False,1.7000000000000002,0,1,5,0
112.94,00 11 00 07 16 00 30,1,9,False,False,1.7000000000000002,0,0,6,0
112.95,00 11 00 07 07 00 30,0,8,False,False,1.7000000000000002,0,0,7,0
112.96,00 11 00 07 F8 00 30,15,7,False,False,1.7000000000000002,0,0,8,0
112.97,00 11 01 07 F9 01 30,15,4,False,False,1.7000000000000002,1,0,9,1
112.98,00 11 00 07 DA 00 30,13,5,False,False,1.7000000000000002,0,0,10,0
112.99,00 11 00 87 4B 00 30,4,12,False,False,1.7000000000000002,0,1,11,0
113.0,00 12 01 07 9C 01 30,9,0,False,False,1.8,1,0,12,1
113.01,00 12 00 07 9D 00 30,9,1,False,False,1.8,0,0,13,0
113.021,00 12 00 07 AE 00 30,10,0,False,False,1.8,0,0,14,0
113.03,00 12 01 07 AF 01 30,10,13,False,False,1.8,1,0,15,1
113.04,00 12 00 07 40 00 30,4,14,False,False,1.8,0,0,0,0
113.051,00 12 00 07 51 00 30,5,13,False,False,1.8,0,0,1,0
113.06,00 12 00 07 62 00 30,6,12,False,False,1.8,0,0,2,0
113.07,00 12 00 07 73 00 30,7,11,False,False,1.8,0,0,3,0
113.08,00 12 00 07 04 00 30,0,10,False,False,1.8,0,0,4,0
113.091,00 13 00 87 85 00 30,8,0,False,False,1.9000000000000001,0,1,5,0
113.1,00 13 00 07 36 00 30,3,7,False,False,1.9000000000000001,0,0,6,0
113.11,00 13 01 87 B7 01 30,11,12,False,False,1.9000000000000001,1,1,7,1
113.121,00 13 01 07 C8 01 30,12,3,False,False,1.9000000000000001,1,0,8,1
113.13,00 13 01 07 D9 01 30,13,2,False,False,1.9000000000000001,1,0,9,1
113.141,00 13 01 07 EA 01 30,14,1,False,False,1.9000000000000001,1,0,10,1
113.151,00 13 00 87 6B 00 30,6,10,False,False,1.9000000000000001,0,1,11,0
113.16,00 13 00 07 9C 00 30,9,1,False,False,1.9000000000000001,0,0,12,0
113.17,00 13 00 07 8D 00 30,8,0,False,False,1.9000000000000001,0,0,13,0
113.18,00 14 00 07 CE 00 30,12,14,False,False,2.0,0,0,14,0
113.2,00 14 00 07 20 00 30,2,12,False,False,2.0,0,0,0,0
113.21,00 14 00 07 31 00 30,3,11,False,False,2.0,0,0,1,0
113.22,00 14 00 07 02 00 30,0,10,False,False,2.0,0,0,2,0
113.231,00 14 00 87 93 00 30,9,1,False,False,2.0,0,1,3,0
113.24,00 14 00 07 64 00 30,6,8,False,False,2.0,0,0,4,0
113.25,00 15 01 07 75 01 30,7,4,False,False,2.1,1,0,5,1
113.28,00 15 00 07 B8 00 30,11,3,False,False,2.1,0,0,8,0
113.291,00 15 00 07 A9 00 30,10,2,False,False,2.1,0,0,9,0
113.3,00 15 01 07 8A 01 30,8,15,False,False,2.1,1,0,10,1
113.31,00 16 00 07 BB 00 30,11,15,False,False,2.2,0,0,11,0
113.321,00 16 00 87 4C 00 30,4,6,False,False,2.2,0,1,12,0
113.341,00 16 00 07 EE 00 30,14,12,False,False,2.2,0,0,14,0
113.35,00 16 00 07 FF 00 30,15,11,False,False,2.2,0,0,15,0
113.36,00 16 00 07 00 00 30,0,10,False,False,2.2,0,0,0,0
113.37,00 16 01 07 01 01 30,0,7,False,False,2.2,1,0,1,1
113.38,00 16 00 87 A2 00 30,10,0,False,False,2.2,0,1,2,0
113.39,00 16 00 07 33 00 30,3,7,False,False,2.2,0,0,3,0
113.4,00 16 00 07 44 00 30,4,6,False,False,2.2,0,0,4,0
113.421,00 16 00 07 66 00 30,6,4,False,False,2.2,0,0,6,0
113.43,00 17 00 07 67 00 30,6,2,False,False,2.3000000000000003,0,0,7,0
113.441,00 17 00 07 98 00 30,9,1,False,False,2.3000000000000003,0,0,8,0
113.45,00 17 00 07 89 00 30,8,0,False,False,2.3000000000000003,0,0,9,0
113.46,00 17 00 07 BA 00 30,11,15,False,False,2.3000000000000003,0,0,10,0
113.47,00 17 01 07 BB 01 30,11,12,False,False,2.3000000000000003,1,0,11,1
113.48,00 17 01 07 CC 01 30,12,11,False,False,2.3000000000000003,1,0,12,1
113.5,00 17 01 07 EE 01 30,14,9,False,False,2.3000000000000003,1,0,14,1
113.51,00 18 01 07 0F 01 30,0,7,False,False,2.4000000000000004,1,0,15,1
113.52,00 18 00 07 E0 00 30,14,8,False,False,2.4000000000000004,0,0,0,0
113.53,00 18 00 07 F1 00 30,15,7,False,False,2.4000000000000004,0,0,1,0
113.54,00 18 00 07 C2 00 30,12,6,False,False,2.4000000000000004,0,0,2,0
113.55,00 18 00 07 D3 00 30,13,5,False,False,2.4000000000000004,0,0,3,0
113.56,00 18 00 07 A4 00 30,10,4,False,False,2.4000000000000004,0,0,4,0
113.57,00 18 00 07 B5 00 30,11,3,False,False,2.4000000000000004,0,0,5,0
113.58,00 18 01 07 96 01 30,9,0,False,False,2.4000000000000004,1,0,6,1
113.59,00 19 00 07 87 00 30,8,0,False,False,2.5,0,0,7,0
113.601,00 19 01 07 68 01 30,6,13,False,False,2.5,1,0,8,1
113.61,00 19 00 07 69 00 30,6,14,False,False,2.5,0,0,9,0
113.62,00 19 00 07 5A 00 30,5,13,False,False,2.5,0,0,10,0
113.631,00 19 01 07 5B 01 30,5,10,False,False,2.5,1,0,11,1
113.64,00 19 01 07 2C 01 30,2,9,False,False,2.5,1,0,12,1
113.651,00 19 01 07 3D 01 30,3,8,False,False,2.5,1,0,13,1
113.66,00 19 00 07 1E 00 30,1,9,False,False,2.5,0,0,14,0
113.67,00 19 00 07 0F 00 30,0,8,False,False,2.5,0,0,15,0
113.68,00 1A 00 87 40 00 30,4,14,False,False,2.6,0,1,0,0
113.69,00 1A 01 07 C1 01 30,12,3,False,False,2.6,1,0,1,1
113.7,00 1A 00 07 E2 00 30,14,4,False,False,2.6,0,0,2,0
113.71,00 1A 00 87 73 00 30,7,11,False,False,2.6,0,1,3,0
113.72,00 1A 00 07 84 00 30,8,2,False,False,2.6,0,0,4,0
113.731,00 1A 00 07 95 00 30,9,1,False,False,2.6,0,0,5,0
113.74,00 1A 00 87 26 00 30,2,8,False,False,2.6,0,1,6,0
113.75,00 1A 01 07 A7 01 30,10,13,False,False,2.6,1,0,7,1
113.76,00 1B 01 07 48 01 30,4,11,False,False,2.7,1,0,8,1
113.77,00 1B 00 87 C9 00 30,12,4,False,False,2.7,0,1,9,0
113.78,00 1B 00 87 FA 00 30,15,3,False,False,2.7,0,1,10,0
113.79,00 1B 00 87 EB 00 30,14,2,False,False,2.7,0,1,11,0
113.8,00 1B 01 07 0C 01 30,0,7,False,False,2.7,1,0,12,1
113.81,00 1B 01 07 1D 01 30,1,6,False,False,2.7,1,0,13,1
113.821,00 1B 00 87 BE 00 30,11,15,False,False,2.7,0,1,14,0
113.83,00 1B 00 87 AF 00 30,10,14,False,False,2.7,0,1,15,0
113.84,00 1B 00 87 50 00 30,5,13,False,False,2.7,0,1,0,0
113.85,00 1B 00 07 C1 00 30,12,4,False,False,2.7,0,0,1,0
113.86,00 1C 00 07 82 00 30,8,2,False,False,2.8000000000000003,0,0,2,0
113.87,00 1C 01 07 83 01 30,8,15,False,False,2.8000000000000003,1,0,3,1
113.88,00 1C 00 07 E4 00 30,14,0,False,False,2.8000000000000003,0,0,4,0
113.9,00 1C 00 07 C6 00 30,12,14,False,False,2.8000000000000003,0,0,6,0
113.92,00 1C 01 07 38 01 30,3,10,False,False,2.8000000000000003,1,0,8,1
113.93,00 1C 00 07 39 00 30,3,11,False,False,2.8000000000000003,0,0,9,0
113.94,00 1D 01 07 0A 01 30,0,7,False,False,2.9000000000000004,1,0,10,1
113.951,00 1C 00 87 9B 00 30,9,1,False,False,2.8000000000000003,0,1,11,0
113.97,00 1D 01 07 7D 01 30,7,4,False,False,2.9000000000000004,1,0,13,1
114.0,00 1D 00 87 30 00 30,3,11,False,False,2.9000000000000004,0,1,0,0
114.01,00 1D 00 07 A1 00 30,10,2,False,False,2.9000000000000004,0,0,1,0
114.02,00 1D 00 87 12 00 30,1,9,False,False,2.9000000000000004,0,1,2,0
114.031,00 1D 01 07 93 01 30,9,14,False,False,2.9000000000000004,1,0,3,1
114.04,00 1E 00 07 C4 00 30,12,14,False,False,3.0,0,0,4,0
114.06,00 1E 00 07 E6 00 30,14,12,False,False,3.0,0,0,6,0
114.07,00 1E 00 07 F7 00 30,15,11,False,False,3.0,0,0,7,0
114.081,00 1E 00 07 08 00 30,0,10,False,False,3.0,0,0,8,0
114.09,00 1E 00 07 19 00 30,1,9,False,False,3.0,0,0,9,0
114.1,00 1E 00 07 2A 00 30,2,8,False,False,3.0,0,0,10,0
114.111,00 1E 00 07 3B 00 30,3,7,False,False,3.0,0,0,11,0
114.12,00 1E 01 87 DC 01 30,13,12,False,False,3.0,1,1,12,1
114.14,00 1E 00 07 6E 00 30,6,4,False,False,3.0,0,0,14,0
114.15,00 1E 00 07 7F 00 30,7,3,False,False,3.0,0,0,15,0
114.161,00 1E 00 07 80 00 30,8,2,False,False,3.0,0,0,0,0
114.17,00 1F 00 07 81 00 30,8,0,False,False,3.1,0,0,1,0
114.18,00 1E 00 07 A2 00 30,10,0,False,False,3.0,0,0,2,0
114.19,00 1F 00 07 A3 00 30,10,14,False,False,3.1,0,0,3,0
114.2,00 1F 01 07 C4 01 30,12,11,False,False,3.1,1,0,4,1
114.22,00 1F 00 07 F6 00 30,15,11,False,False,3.1,0,0,6,0
114.23,00 1F 00 07 E7 00 30,14,10,False,False,3.1,0,0,7,0
114.241,00 1F 00 07 18 00 30,1,9,False,False,3.1,0,0,8,0
114.25,00 1F 01 07 19 01 30,1,6,False,False,3.1,1,0,9,1
114.26,00 1F 01 07 2A 01 30,2,5,False,False,3.1,1,0,10,1
114.27,00 1F 00 07 2B 00 30,2,6,False,False,3.1,0,0,11,0
114.301,00 1F 00 07 7E 00 30,7,3,False,False,3.1,0,0,14,0
114.31,00 20 01 07 BF 01 30,11,14,False,False,3.2,1,0,15,1
114.32,00 20 00 07 50 00 30,5,15,False,False,3.2,0,0,0,0
114.33,00 20 01 07 51 01 30,5,12,False,False,3.2,1,0,1,1
114.34,00 20 00 07 72 00 30,7,13,False,False,3.2,0,0,2,0
114.35,00 20 01 07 73 01 30,7,10,False,False,3.2,1,0,3,1
114.36,00 20 00 87 94 00 30,9,3,False,False,3.2,0,1,4,0
114.37,00 20 01 07 15 01 30,1,8,False,False,3.2,1,0,5,1
114.38,00 21 00 07 26 00 30,2,8,False,False,3.3000000000000003,0,0,6,0
114.39,00 20 00 07 27 00 30,2,8,False,False,3.2,0,0,7,0
114.4,00 21 00 07 C8 00 30,12,6,False,False,3.3000000000000003,0,0,8,0
114.411,00 21 00 87 59 00 30,5,13,False,False,3.3000000000000003,0,1,9,0
114.421,00 21 01 07 FA 01 30,15,2,False,False,3.3000000000000003,1,0,10,1
114.43,00 21 01 07 EB 01 30,14,1,False,False,3.3000000000000003,1,0,11,1
114.441,00 21 00 07 8C 00 30,8,2,False,False,3.3000000000000003,0,0,12,0
114.45,00 21 00 07 9D 00 30,9,1,False,False,3.3000000000000003,0,0,13,0
114.46,00 21 00 07 AE 00 30,10,0,False,False,3.3000000000000003,0,0,14,0
114.47,00 21 00 07 BF 00 30,11,15,False,False,3.3000000000000003,0,0,15,0
114.48,00 21 01 07 50 01 30,5,12,False,False,3.3000000000000003,1,0,0,1
114.49,00 22 01 07 71 01 30,7,10,False,False,3.4000000000000004,1,0,1,1
114.5,00 22 00 07 52 00 30,5,11,False,False,3.4000000000000004,0,0,2,0
114.51,00 22 00 07 43 00 30,4,10,False,False,3.4000000000000004,0,0,3,0
114.52,00 22 00 87 B4 00 30,11,1,False,False,3.4000000000000004,0,1,4,0
114.53,00 22 00 07 25 00 30,2,8,False,False,3.4000000000000004,0,0,5,0
114.54,00 22 01 07 06 01 30,0,5,False,False,3.4000000000000004,1,0,6,1
114.551,00 22 01 07 17 01 30,1,4,False,False,3.4000000000000004,1,0,7,1
114.56,00 22 00 07 F8 00 30,15,5,False,False,3.4000000000000004,0,0,8,0
114.57,00 22 00 87 69 00 30,6,12,False,False,3.4000000000000004,0,1,9,0
114.581,00 22 00 87 5A 00 30,5,11,False,False,3.4000000000000004,0,1,10,0
114.59,00 22 00 07 CB 00 30,12,2,False,False,3.4000000000000004,0,0,11,0
114.6,00 22 00 07 BC 00 30,11,1,False,False,3.4000000000000004,0,0,12,0
114.611,00 22 00 07 AD 00 30,10,0,False,False,3.4000000000000004,0,0,13,0
114.62,00 22 00 07 9E 00 30,9,15,False,False,3.4000000000000004,0,0,14,0
114.63,00 22 00 87 0F 00 30,0,6,False,False,3.4000000000000004,0,1,15,0
114.641,00 22 00 07 70 00 30,7,13,False,False,3.4000000000000004,0,0,0,0
114.65,00 22 00 07 61 00 30,6,12,False,False,3.4000000000000004,0,0,1,0
114.66,00 23 00 87 C2 00 30,12,2,False,False,3.5,0,1,2,0
114.67,00 23 00 87 D3 00 30,13,1,False,False,3.5,0,1,3,0
114.68,00 23 00 07 24 00 30,2,8,False,False,3.5,0,0,4,0
114.69,00 23 00 87 B5 00 30,11,15,False,False,3.5,0,1,5,0
114.7,00 23 00 07 06 00 30,0,6,False,False,3.5,0,0,6,0
114.71,00 23 00 07 17 00 30,1,5,False,False,3.5,0,0,7,0
114.721,00 23 00 87 68 00 30,6,12,False,False,3.5,0,1,8,0
114.73,00 23 01 87 69 01 30,6,9,False,False,3.5,1,1,9,1
114.74,00 23 00 07 CA 00 30,12,2,False,False,3.5,0,0,10,0
114.751,00 23 00 07 DB 00 30,13,1,False,False,3.5,0,0,11,0
114.76,00 23 00 07 AC 00 30,10,0,False,False,3.5,0,0,12,0
114.77,00 23 00 07 BD 00 30,11,15,False,False,3.5,0,0,13,0
114.781,00 23 00 07 8E 00 30,8,14,False,False,3.5,0,0,14,0
114.79,00 23 00 87 1F 00 30,1,5,False,False,3.5,0,1,15,0
114.801,00 23 00 87 E0 00 30,14,4,False,False,3.5,0,1,0,0
114.81,00 23 00 07 71 00 30,7,11,False,False,3.5,0,0,1,0
114.82,00 23 00 87 C2 00 30,12,2,False,False,3.5,0,1,2,0
114.83,00 23 00 87 D3 00 30,13,1,False,False,3.5,0,1,3,0
114.84,00 23 00 87 A4 00 30,10,0,False,False,3.5,0,1,4,0
114.85,00 23 00 07 35 00 30,3,7,False,False,3.5,0,0,5,0
114.86,00 23 00 07 06 00 30,0,6,False,False,3.5,0,0,6,0
114.87,00 23 00 07 17 00 30,1,5,False,False,3.5,0,0,7,0
114.88,00 23 00 07 E8 00 30,14,4,False,False,3.5,0,0,8,0
114.89,00 23 00 87 79 00 30,7,11,False,False,3.5,0,1,9,0
114.9,00 23 00 07 CA 00 30,12,2,False,False,3.5,0,0,10,0
114.91,00 23 00 07 DB 00 30,13,1,False,False,3.5,0,0,11,0
114.92,00 23 00 87 2C 00 30,2,8,False,False,3.5,0,1,12,0
114.93,00 23 00 07 BD 00 30,11,15,False,False,3.5,0,0,13,0
114.941,00 23 01 07 9E 01 30,9,12,False,False,3.5,1,0,14,1
114.95,00 23 00 87 1F 00 30,1,5,False,False,3.5,0,1,15,0
114.96,00 23 00 87 E0 00 30,14,4,False,False,3.5,0,1,0,0
114.971,00 23 00 07 71 00 30,7,11,False,False,3.5,0,0,1,0
114.98,00 23 00 07 42 00 30,4,10,False,False,3.5,0,0,2,0
114.99,00 23 00 07 53 00 30,5,9,False,False,3.5,0,0,3,0
115.0,00 23 01 07 34 01 30,3,6,False,False,3.5,1,0,4,1
115.01,00 23 00 07 35 00 30,3,7,False,False,3.5,0,0,5,0
115.021,00 23 00 87 86 00 30,8,14,False,False,3.5,0,1,6,0
115.03,00 23 00 87 97 00 30,9,13,False,False,3.5,0,1,7,0
115.04,00 23 00 07 E8 00 30,14,4,False,False,3.5,0,0,8,0
115.05,00 23 00 07 F9 00 30,15,3,False,False,3.5,0,0,9,0
115.06,00 23 00 07 CA 00 30,12,2,False,False,3.5,0,0,10,0
115.07,00 23 00 07 DB 00 30,13,1,False,False,3.5,0,0,11,0
115.081,00 23 00 87 2C 00 30,2,8,False,False,3.5,0,1,12,0
115.09,00 23 00 87 3D 00 30,3,7,False,False,3.5,0,1,13,0
115.1,00 23 00 07 8E 00 30,8,14,False,False,3.5,0,0,14,0
115.111,00 24 00 07 EF 00 30,14,12,False,False,3.6,0,0,15,0
115.12,00 24 01 07 00 01 30,0,9,False,False,3.6,1,0,0,1
115.13,00 24 00 07 01 00 30,0,10,False,False,3.6,0,0,1,0
115.14,00 24 00 07 32 00 30,3,9,False,False,3.6,0,0,2,0
115.15,00 23 00 87 D3 00 30,13,1,False,False,3.5,0,1,3,0
115.16,00 23 00 07 24 00 30,2,8,False,False,3.5,0,0,4,0
115.17,00 24 00 07 45 00 30,4,6,False,False,3.6,0,0,5,0
115.18,00 23 00 87 86 00 30,8,14,False,False,3.5,0,1,6,0
115.19,00 23 00 07 17 00 30,1,5,False,False,3.5,0,0,7,0
115.2,00 24 00 07 98 00 30,9,3,False,False,3.6,0,0,8,0
115.21,00 24 01 07 99 01 30,9,0,False,False,3.6,1,0,9,1
115.22,00 23 00 87 4A 00 30,4,10,False,False,3.5,0,1,10,0
115.231,00 24 00 07 AB 00 30,10,0,False,False,3.6,0,0,11,0
115.24,00 24 00 87 5C 00 30,5,7,False,False,3.6,0,1,12,0
115.251,00 24 00 87 4D 00 30,4,6,False,False,3.6,0,1,13,0
115.26,00 24 00 87 7E 00 30,7,5,False,False,3.6,0,1,14,0
115.27,00 24 00 07 EF 00 30,14,12,False,False,3.6,0,0,15,0
115.281,00 24 00 87 90 00 30,9,3,False,False,3.6,0,1,0,0
115.29,00 24 00 87 81 00 30,8,2,False,False,3.6,0,1,1,0
115.3,00 24 00 87 B2 00 30,11,1,False,False,3.6,0,1,2,0
115.31,00 24 00 87 A3 00 30,10,0,False,False,3.6,0,1,3,0
115.32,00 24 01 07 44 01 30,4,5,False,False,3.6,1,0,4,1
115.33,00 24 00 87 C5 00 30,12,14,False,False,3.6,0,1,5,0
115.34,00 24 00 07 76 00 30,7,5,False,False,3.6,0,0,6,0
115.351,00 24 00 87 E7 00 30,14,12,False,False,3.6,0,1,7,0
115.36,00 24 00 87 18 00 30,1,11,False,False,3.6,0,1,8,0
115.37,00 24 00 87 09 00 30,0,10,False,False,3.6,0,1,9,0
115.381,00 24 00 87 3A 00 30,3,9,False,False,3.6,0,1,10,0
115.39,00 24 00 07 AB 00 30,10,0,False,False,3.6,0,0,11,0
115.4,00 24 00 87 5C 00 30,5,7,False,False,3.6,0,1,12,0
115.41,00 24 00 87 4D 00 30,4,6,False,False,3.6,0,1,13,0
115.42,00 24 00 87 7E 00 30,7,5,False,False,3.6,0,1,14,0
115.43,00 24 00 87 6F 00 30,6,4,False,False,3.6,0,1,15,0
115.44,00 24 00 07 10 00 30,1,11,False,False,3.6,0,0,0,0
115.45,00 24 00 87 81 00 30,8,2,False,False,3.6,0,1,1,0
115.461,00 24 01 87 A2 01 30,10,15,False,False,3.6,1,1,2,1
115.47,00 24 00 87 A3 00 30,10,0,False,False,3.6,0,1,3,0
115.48,00 24 00 87 D4 00 30,13,15,False,False,3.6,0,1,4,0
115.49,00 24 00 87 C5 00 30,12,14,False,False,3.6,0,1,5,0
115.5,00 24 00 07 76 00 30,7,5,False,False,3.6,0,0,6,0
115.51,00 24 00 07 67 00 30,6,4,False,False,3.6,0,0,7,0
115.52,00 24 00 87 18 00 30,1,11,False,False,3.6,0,1,8,0
115.53,00 24 00 07 89 00 30,8,2,False,False,3.6,0,0,9,0
115.541,00 24 00 07 BA 00 30,11,1,False,False,3.6,0,0,10,0
115.55,00 24 00 07 AB 00 30,10,0,False,False,3.6,0,0,11,0
115.56,00 24 00 87 5C 00 30,5,7,False,False,3.6,0,1,12,0
115.571,00 24 00 07 CD 00 30,12,14,False,False,3.6,0,0,13,0
115.58,00 24 00 07 FE 00 30,15,13,False,False,3.6,0,0,14,0
115.59,00 24 01 07 FF 01 30,15,10,False,False,3.6,1,0,15,1
115.601,00 25 01 07 10 01 30,1,8,False,False,3.7,1,0,0,1
115.61,00 25 01 07 01 01 30,0,7,False,False,3.7,1,0,1,1
115.62,00 25 00 87 A2 00 30,10,0,False,False,3.7,0,1,2,0
115.63,00 25 00 87 B3 00 30,11,15,False,False,3.7,0,1,3,0
115.64,00 25 00 07 44 00 30,4,6,False,False,3.7,0,0,4,0
115.661,00 25 01 07 76 01 30,7,2,False,False,3.7,1,0,6,1
115.67,00 26 00 07 47 00 30,4,2,False,False,3.8000000000000003,0,0,7,0
115.68,00 26 00 07 B8 00 30,11,1,False,False,3.8000000000000003,0,0,8,0
115.69,00 26 00 87 29 00 30,2,8,False,False,3.8000000000000003,0,1,9,0
115.7,00 26 00 07 9A 00 30,9,15,False,False,3.8000000000000003,0,0,10,0
115.711,00 26 01 07 9B 01 30,9,12,False,False,3.8000000000000003,1,0,11,1
115.72,00 26 00 87 7C 00 30,7,5,False,False,3.8000000000000003,0,1,12,0
115.73,00 27 00 07 FD 00 30,15,11,False,False,3.9000000000000004,0,0,13,0
115.741,00 27 01 07 DE 01 30,13,8,False,False,3.9000000000000004,1,0,14,1
115.75,00 27 00 07 DF 00 30,13,9,False,False,3.9000000000000004,0,0,15,0
115.76,00 27 00 07 20 00 30,2,8,False,False,3.9000000000000004,0,0,0,0
115.771,00 27 00 07 31 00 30,3,7,False,False,3.9000000000000004,0,0,1,0
115.78,00 27 00 07 02 00 30,0,6,False,False,3.9000000000000004,0,0,2,0
115.79,00 27 00 87 93 00 30,9,13,False,False,3.9000000000000004,0,1,3,0
115.8,00 27 00 07 64 00 30,6,4,False,False,3.9000000000000004,0,0,4,0
115.81,00 27 00 07 75 00 30,7,3,False,False,3.9000000000000004,0,0,5,0
115.82,00 27 00 07 46 00 30,4,2,False,False,3.9000000000000004,0,0,6,0
115.831,00 27 00 07 57 00 30,5,1,False,False,3.9000000000000004,0,0,7,0
115.84,00 28 00 07 58 00 30,5,15,False,False,4.0,0,0,8,0
115.851,00 28 00 07 49 00 30,4,14,False,False,4.0,0,0,9,0
115.86,00 28 00 87 FA 00 30,15,5,False,False,4.0,0,1,10,0
115.87,00 28 00 87 EB 00 30,14,4,False,False,4.0,0,1,11,0
115.881,00 28 02 07 3C 02 30,3,7,False,False,4.0,2,0,12,2
115.89,00 28 00 87 8D 00 30,8,2,False,False,4.0,0,1,13,0
115.9,00 28 00 87 BE 00 30,11,1,False,False,4.0,0,1,14,0
115.91,00 28 00 07 2F 00 30,2,8,False,False,4.0,0,0,15,0
